Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:00,002196,8031FB8F0,002196,8031FB8F0,181.03,US Dollar,181.03,US Dollar,Reinvestment,0
2022/09/01 00:24,005621,8031FB990,005621,8031FB990,666.48,US Dollar,666.48,US Dollar,Reinvestment,0
2022/09/01 00:25,013210,8019E2170,005621,8031FB990,188.54,US Dollar,188.54,US Dollar,Cheque,0
2022/09/01 00:15,013210,8019E2170,005621,8031FB990,721.71,US Dollar,721.71,US Dollar,Credit Card,0
2022/09/01 00:20,011701,8031FB760,011701,8031FB760,20.13,US Dollar,20.13,US Dollar,Reinvestment,0
2022/09/01 00:02,002196,8031FB8F0,002196,8031FB8F0,18.14,US Dollar,18.14,US Dollar,Reinvestment,0
2022/09/01 00:01,003718,80319C130,003718,80319C130,6317009.14,US Dollar,6317009.14,US Dollar,Reinvestment,0
2022/09/01 00:22,033773,80319C180,033773,80319C180,2490.34,US Dollar,2490.34,US Dollar,Reinvestment,0
2022/09/01 00:06,001889,80319D330,001889,80319D330,28673.90,US Dollar,28673.90,US Dollar,Reinvestment,0
2022/09/01 00:10,03535,80319E530,03535,80319E530,2678.53,US Dollar,2678.53,US Dollar,Reinvestment,0
2022/09/01 00:21,018081,80319E620,018081,80319E620,31480.26,US Dollar,31480.26,US Dollar,Reinvestment,0
2022/09/01 00:27,021828,80319E670,021828,80319E670,7338.05,US Dollar,7338.05,US Dollar,Reinvestment,0
2022/09/01 00:21,015355,8031A0210,015355,8031A0210,30517.61,US Dollar,30517.61,US Dollar,Reinvestment,0
2022/09/01 00:19,001889,8031A0350,001889,8031A0350,19298.53,US Dollar,19298.53,US Dollar,Reinvestment,0
2022/09/01 00:10,002692,8031AA870,002692,8031AA870,16577.82,US Dollar,16577.82,US Dollar,Reinvestment,0
2022/09/01 00:09,005206,8031AAFD0,005206,8031AAFD0,37800.50,US Dollar,37800.50,US Dollar,Reinvestment,0
2022/09/01 00:08,021828,8031AB0C0,021828,8031AB0C0,10254.35,US Dollar,10254.35,US Dollar,Reinvestment,0
2022/09/01 00:06,011,8031AB160,011,8031AB160,15402.49,US Dollar,15402.49,US Dollar,Reinvestment,0
2022/09/01 00:08,005687,8031AC660,005687,8031AC660,139884.27,US Dollar,139884.27,US Dollar,Reinvestment,0
2022/09/01 00:02,022595,8031DF170,022595,8031DF170,21211.54,US Dollar,21211.54,US Dollar,Reinvestment,0
2022/09/01 00:08,005571,80319CAE0,013210,8031E3E10,4057.00,US Dollar,4057.00,US Dollar,Cheque,0
2022/09/01 00:27,006314,8031F0950,001120,8031E4040,1240.61,US Dollar,1240.61,US Dollar,Cheque,0
2022/09/01 00:29,022129,8031E4130,022129,8031E4130,12022.17,US Dollar,12022.17,US Dollar,Reinvestment,0
2022/09/01 00:09,028102,8031E70F0,028102,8031E70F0,9069.32,US Dollar,9069.32,US Dollar,Reinvestment,0
2022/09/01 00:24,015331,8031E7750,015331,8031E7750,24041.63,US Dollar,24041.63,US Dollar,Reinvestment,0
2022/09/01 00:12,03896,8031E7F50,022435,8031E8090,310.74,US Dollar,310.74,US Dollar,ACH,0
2022/09/01 00:10,022435,8031E8090,022435,8031E8090,7282.11,US Dollar,7282.11,US Dollar,Reinvestment,0
2022/09/01 00:23,023319,8031E8180,023319,8031E8180,1662.68,US Dollar,1662.68,US Dollar,Reinvestment,0
2022/09/01 00:02,01231,8031E8630,01231,8031E8630,3361.01,US Dollar,3361.01,US Dollar,Reinvestment,0
2022/09/01 00:22,016262,8031E8A30,016262,8031E8A30,34207.31,US Dollar,34207.31,US Dollar,Reinvestment,0
2022/09/01 00:22,031174,8031E8A80,031174,8031E8A80,4148.64,US Dollar,4148.64,US Dollar,Reinvestment,0
2022/09/01 00:07,006314,8031F0950,006314,8031F0950,4385.48,US Dollar,4385.48,US Dollar,Reinvestment,0
2022/09/01 00:24,032113,8031F10A0,032113,8031F10A0,870.25,US Dollar,870.25,US Dollar,Reinvestment,0
2022/09/01 00:19,011222,8031ACB50,003533,8031FA570,4511.00,US Dollar,4511.00,US Dollar,Cheque,0
2022/09/01 00:18,001812,8031FA610,001812,8031FA610,41171.54,US Dollar,41171.54,US Dollar,Reinvestment,0
2022/09/01 00:21,003718,80319C130,003718,80319C130,10.56,US Dollar,10.56,US Dollar,Reinvestment,0
2022/09/01 00:04,023319,80319D380,023319,80319D380,9.19,US Dollar,9.19,US Dollar,Reinvestment,0
2022/09/01 00:17,015355,8031A0210,015355,8031A0210,10.52,US Dollar,10.52,US Dollar,Reinvestment,0
2022/09/01 00:22,006045,8031A0A80,006045,8031A0A80,8.20,US Dollar,8.20,US Dollar,Reinvestment,0
2022/09/01 00:04,006045,8031A0B70,001807,806697FB0,34.04,US Dollar,34.04,US Dollar,Credit Card,0
2022/09/01 00:04,00531,8031A9F70,00531,8031A9F70,15.43,US Dollar,15.43,US Dollar,Reinvestment,0
2022/09/01 00:17,003500,8031AAAF0,003500,8031AAAF0,20.08,US Dollar,20.08,US Dollar,Reinvestment,0
2022/09/01 00:23,003100,8031E3D70,003100,8031E3D70,5.82,US Dollar,5.82,US Dollar,Reinvestment,0
2022/09/01 00:29,013210,8031E3E10,0159853,8177A23B0,6.23,US Dollar,6.23,US Dollar,Credit Card,0
2022/09/01 00:19,003500,8031E3F00,0056914,817005B40,73.08,US Dollar,73.08,US Dollar,Credit Card,0
2022/09/01 00:23,001120,8031E4040,0113213,8059DDE10,74.33,US Dollar,74.33,US Dollar,Credit Card,0
2022/09/01 00:22,022129,8031E4130,022129,8031E4130,22.96,US Dollar,22.96,US Dollar,Reinvestment,0
2022/09/01 00:13,005033,8031E6220,005033,8031E6220,3.44,US Dollar,3.44,US Dollar,Reinvestment,0
2022/09/01 00:08,028102,8031E70F0,028102,8031E70F0,23.65,US Dollar,23.65,US Dollar,Reinvestment,0
2022/09/01 00:22,025242,8031E7580,025242,8031E7580,17.93,US Dollar,17.93,US Dollar,Reinvestment,0
2022/09/01 00:17,01231,8031E8630,01231,8031E8630,8.88,US Dollar,8.88,US Dollar,Reinvestment,0
2022/09/01 00:09,003718,8031E88F0,003718,8031E88F0,14.09,US Dollar,14.09,US Dollar,Reinvestment,0
2022/09/01 00:27,006809,8031E9F70,006809,8031E9F70,17.68,US Dollar,17.68,US Dollar,Reinvestment,0
2022/09/01 00:29,018084,8031EA010,018084,8031EA010,23.30,US Dollar,23.30,US Dollar,Reinvestment,0
2022/09/01 00:04,006045,8031EA1A0,006045,8031EA1A0,11.19,US Dollar,11.19,US Dollar,Reinvestment,0
2022/09/01 00:13,01217,8031EA240,01217,8031EA240,15.04,US Dollar,15.04,US Dollar,Reinvestment,0
2022/09/01 00:09,006809,8031ED7E0,006809,8031ED7E0,4.02,US Dollar,4.02,US Dollar,Reinvestment,0
2022/09/01 00:24,006314,8031F0950,006314,8031F0950,7.52,US Dollar,7.52,US Dollar,Reinvestment,0
2022/09/01 00:15,018081,8031FA3E0,018081,8031FA3E0,23.12,US Dollar,23.12,US Dollar,Reinvestment,0
2022/09/01 00:09,003533,8031FA570,0156306,816E61BA0,15.38,US Dollar,15.38,US Dollar,Credit Card,0
2022/09/01 00:15,00531,8031FC1B0,00531,8031FC1B0,13.14,US Dollar,13.14,US Dollar,Reinvestment,0
2022/09/01 00:25,012966,8031FC200,012966,8031FC200,8.44,US Dollar,8.44,US Dollar,Reinvestment,0
2022/09/01 00:25,011968,80320F7C0,011968,80320F7C0,10.97,US Dollar,10.97,US Dollar,Reinvestment,0
2022/09/01 00:13,035736,803233040,035736,803233040,1301.61,US Dollar,1301.61,US Dollar,Reinvestment,0
2022/09/01 00:13,024633,803227690,024633,803227690,20.14,US Dollar,20.14,US Dollar,Reinvestment,0
2022/09/01 00:06,021260,8011FC8F0,021260,8011FC8F0,1889904.46,US Dollar,1889904.46,US Dollar,Reinvestment,0
2022/09/01 00:21,022086,8011FD3A0,022086,8011FD3A0,373175.77,US Dollar,373175.77,US Dollar,Reinvestment,0
2022/09/01 00:11,022086,8011FD3A0,022086,8011FD3A0,23.84,US Dollar,23.84,US Dollar,Reinvestment,0
2022/09/01 00:03,022481,803235CD0,022481,803235CD0,19467.44,US Dollar,19467.44,US Dollar,Reinvestment,0
2022/09/01 00:20,020,803235D20,020,803235D20,12.11,US Dollar,12.11,US Dollar,Reinvestment,0
2022/09/01 00:12,01835,801C98A20,01835,801C98A20,11841.56,US Dollar,10105.59,Euro,ACH,0
2022/09/01 00:12,01835,801C98A20,003100,803226EB0,11841.56,US Dollar,11841.56,US Dollar,Cheque,0
2022/09/01 00:28,01835,801C98A20,01835,801C98A20,8895.53,US Dollar,7591.44,Euro,ACH,0
2022/09/01 00:28,01835,801C98A20,003100,803226EB0,8895.53,US Dollar,8895.53,US Dollar,Credit Card,0
2022/09/01 00:05,01835,801C98A20,01835,801C98A20,15276.42,US Dollar,13036.90,Euro,ACH,0
2022/09/01 00:05,01835,801C98A20,003100,803226EB0,15276.42,US Dollar,15276.42,US Dollar,ACH,0
2022/09/01 00:18,001,803226400,001,803226400,8.46,US Dollar,8.46,US Dollar,Reinvestment,0
2022/09/01 00:19,022224,803245D10,022224,803245D10,13.51,US Dollar,13.51,US Dollar,Reinvestment,0
2022/09/01 00:15,003202,803244D30,003202,803244D30,471.25,US Dollar,471.25,US Dollar,Reinvestment,0
2022/09/01 00:06,020,803244E70,020,803244E70,1623.94,US Dollar,1623.94,US Dollar,Reinvestment,0
2022/09/01 00:19,028393,803246170,028393,803246170,109.67,US Dollar,109.67,US Dollar,Reinvestment,0
2022/09/01 00:03,014408,8032448D0,0039697,81A7C8770,9.64,US Dollar,9.64,US Dollar,Credit Card,0
2022/09/01 00:06,022481,8032449C0,0037022,814768C80,35.18,US Dollar,35.18,US Dollar,Credit Card,0
2022/09/01 00:02,028393,803246170,028393,803246170,16.47,US Dollar,16.47,US Dollar,Reinvestment,0
2022/09/01 00:19,00531,803246580,00531,803246580,6.30,US Dollar,6.30,US Dollar,Reinvestment,0
2022/09/01 00:16,022435,8032465D0,022435,8032465D0,16.17,US Dollar,16.17,US Dollar,Reinvestment,0
2022/09/01 00:08,003389,803247870,003389,803247870,133635.18,US Dollar,133635.18,US Dollar,Reinvestment,0
2022/09/01 00:21,00394,803247FD0,00394,803247FD0,5.04,US Dollar,5.04,US Dollar,Reinvestment,0
2022/09/01 00:21,003389,8032484D0,003389,8032484D0,8.06,US Dollar,8.06,US Dollar,Reinvestment,0
2022/09/01 00:03,022435,803247680,022435,803247680,1199.99,US Dollar,1199.99,US Dollar,Reinvestment,0
2022/09/01 00:29,018081,803247C00,018081,803247C00,358.82,US Dollar,358.82,US Dollar,Reinvestment,0
2022/09/01 00:28,022435,803247680,022435,803247680,14.85,US Dollar,14.85,US Dollar,Reinvestment,0
2022/09/01 00:16,031509,80324A030,013474,803249FE0,0.54,US Dollar,0.54,US Dollar,ACH,0
2022/09/01 00:25,013474,803249FE0,013474,803249FE0,9.54,US Dollar,9.54,US Dollar,Reinvestment,0
2022/09/01 00:14,012063,8011645B0,004790,80324DC40,12562.27,US Dollar,12562.27,US Dollar,Cheque,0
2022/09/01 00:25,012063,8011645B0,004790,80324DC40,2729.56,US Dollar,2729.56,US Dollar,Credit Card,0
2022/09/01 00:28,011265,802D7AC80,004790,80324DC40,41192.27,US Dollar,41192.27,US Dollar,Cheque,0
2022/09/01 00:17,02860,8005AD3D0,011222,80324F820,228794.88,US Dollar,228794.88,US Dollar,Cheque,0
2022/09/01 00:14,02860,8005AD3D0,011222,80324F820,7467.12,US Dollar,7467.12,US Dollar,Credit Card,0
2022/09/01 00:07,02860,8005AD3D0,011222,80324F820,121495.68,US Dollar,121495.68,US Dollar,Cash,0
2022/09/01 00:14,02860,8005AD3D0,011222,80324F820,1644.62,US Dollar,1644.62,US Dollar,ACH,0
2022/09/01 00:05,013125,803266730,013125,803266730,82412.67,US Dollar,82412.67,US Dollar,Reinvestment,0
2022/09/01 00:28,012,80326A530,012,80326A530,64819.41,US Dollar,64819.41,US Dollar,Reinvestment,0
2022/09/01 00:08,027155,803281920,027155,803281920,392478.82,US Dollar,392478.82,US Dollar,Reinvestment,0
2022/09/01 00:17,024633,803284750,024633,803284750,24.24,US Dollar,24.24,US Dollar,Reinvestment,0
2022/09/01 00:06,001812,800B9D410,013210,8032854C0,3113.39,US Dollar,3113.39,US Dollar,Cheque,0
2022/09/01 00:00,001812,800B9D410,013210,8032854C0,794.44,US Dollar,794.44,US Dollar,Credit Card,0
2022/09/01 00:24,001812,800B9D410,013210,8032854C0,614.25,US Dollar,614.25,US Dollar,Cash,0
2022/09/01 00:28,021566,802AB1650,01639,803285800,2390.32,US Dollar,2390.32,US Dollar,Cheque,0
2022/09/01 00:17,021566,802AB1650,01639,803285800,3212.69,US Dollar,3212.69,US Dollar,Credit Card,0
2022/09/01 00:27,021566,802AB1650,01639,803285800,1488.15,US Dollar,1488.15,US Dollar,ACH,0
2022/09/01 00:00,021566,802AB1650,01639,803285800,716.88,US Dollar,716.88,US Dollar,Wire,0
2022/09/01 00:24,004790,8021C97F0,021566,803285C60,13148.86,US Dollar,13148.86,US Dollar,Cheque,0
2022/09/01 00:17,004790,8021C97F0,021566,803285C60,16144.99,US Dollar,16144.99,US Dollar,Credit Card,0
2022/09/01 00:03,021828,803286AE0,022031,80628A810,48.73,US Dollar,48.73,US Dollar,Credit Card,0
2022/09/01 00:19,021939,803287060,021939,803287060,45297.06,US Dollar,45297.06,US Dollar,Reinvestment,0
2022/09/01 00:15,021939,803287060,021939,803287060,22.10,US Dollar,22.10,US Dollar,Reinvestment,0
2022/09/01 00:12,003202,8032875B0,003202,8032875B0,37266.80,US Dollar,37266.80,US Dollar,Reinvestment,0
2022/09/01 00:24,028168,803287AD0,028168,803287AD0,111.31,US Dollar,111.31,US Dollar,Reinvestment,0
2022/09/01 00:28,022661,803288130,022661,803288130,174002.43,US Dollar,174002.43,US Dollar,Reinvestment,0
2022/09/01 00:10,001812,800B6BD80,022661,803288130,99044.27,US Dollar,99044.27,US Dollar,Cheque,0
2022/09/01 00:20,021828,803289CC0,021828,803289CC0,17306.15,US Dollar,17306.15,US Dollar,Reinvestment,0
2022/09/01 00:23,002196,803289A80,002196,803289A80,645060.54,US Dollar,645060.54,US Dollar,Reinvestment,0
2022/09/01 00:04,027234,803289F80,027234,803289F80,20.89,US Dollar,20.89,US Dollar,Reinvestment,0
2022/09/01 00:07,022481,80328A430,022481,80328A430,19.31,US Dollar,19.31,US Dollar,Reinvestment,0
2022/09/01 00:03,002175,8016E5490,024317,80328B270,10961.83,US Dollar,10961.83,US Dollar,Cheque,0
2022/09/01 00:06,002175,8016E5490,024317,80328B270,13110.52,US Dollar,13110.52,US Dollar,Credit Card,0
2022/09/01 00:04,016263,80328B6A0,016263,80328B6A0,13.22,US Dollar,13.22,US Dollar,Reinvestment,0
2022/09/01 00:13,001,80328BE50,001,80328BE50,424745.97,US Dollar,424745.97,US Dollar,Reinvestment,0
2022/09/01 00:20,027175,802FEBF60,001,80328BE50,144.72,US Dollar,144.72,US Dollar,Cheque,0
2022/09/01 00:13,027175,802FEBF60,001,80328BE50,713.36,US Dollar,713.36,US Dollar,Cash,0
2022/09/01 00:21,003597,80328BBF0,003597,80328BBF0,5.99,US Dollar,5.99,US Dollar,Reinvestment,0
2022/09/01 00:21,003718,80328D160,003718,80328D160,92914.09,US Dollar,92914.09,US Dollar,Reinvestment,0
2022/09/01 00:14,015331,80328E520,015331,80328E520,2332.31,US Dollar,2332.31,US Dollar,Reinvestment,0
2022/09/01 00:23,015331,80328E520,015331,80328E520,15.00,US Dollar,15.00,US Dollar,Reinvestment,0
2022/09/01 00:21,021414,80328CE80,021414,80328CE80,505070.84,US Dollar,505070.84,US Dollar,Reinvestment,0
2022/09/01 00:28,011265,80328CED0,011265,80328CED0,9.22,US Dollar,9.22,US Dollar,Reinvestment,0
2022/09/01 00:13,002175,80328EFE0,002175,80328EFE0,39691.87,US Dollar,39691.87,US Dollar,Reinvestment,0
2022/09/01 00:22,002196,80328FA60,002196,80328FA60,11783.14,US Dollar,11783.14,US Dollar,Reinvestment,0
2022/09/01 00:22,022595,80328F3C0,022595,80328F3C0,8.38,US Dollar,8.38,US Dollar,Reinvestment,0
2022/09/01 00:27,002196,80328FBA0,0011337,81823EF10,8.39,US Dollar,8.39,US Dollar,Credit Card,0
2022/09/01 00:17,01231,8024028B0,004790,803290750,59559.97,US Dollar,59559.97,US Dollar,Cheque,0
2022/09/01 00:24,01231,8024028B0,004790,803290750,5882.71,US Dollar,5882.71,US Dollar,Credit Card,0
2022/09/01 00:02,01231,8024028B0,004790,803290750,35617.73,US Dollar,35617.73,US Dollar,Cash,0
2022/09/01 00:04,01231,8024028B0,004790,803290750,39908.50,US Dollar,39908.50,US Dollar,ACH,0
2022/09/01 00:11,004790,803290750,004790,803290750,15.69,US Dollar,15.69,US Dollar,Reinvestment,0
2022/09/01 00:12,028102,803291550,028102,803291550,13.78,US Dollar,13.78,US Dollar,Reinvestment,0
2022/09/01 00:09,011222,800C77CC0,027155,803292F40,4799.21,US Dollar,4799.21,US Dollar,Cheque,0
2022/09/01 00:21,011222,800C77CC0,027155,803292F40,73.04,US Dollar,73.04,US Dollar,ACH,0
2022/09/01 00:27,013354,8019A52F0,013354,8019A52F0,12.73,US Dollar,12.73,US Dollar,Reinvestment,0
2022/09/01 00:04,005571,8032938C0,005571,8032938C0,118292.92,US Dollar,118292.92,US Dollar,Reinvestment,0
2022/09/01 00:00,022661,8019A5490,022661,8019A5490,13.02,US Dollar,13.02,US Dollar,Reinvestment,0
2022/09/01 00:19,022661,803293EC0,022661,803293EC0,5.17,US Dollar,5.17,US Dollar,Reinvestment,0
2022/09/01 00:01,003100,803295260,003100,803295260,388250.19,US Dollar,388250.19,US Dollar,Reinvestment,0
2022/09/01 00:25,004894,803295FA0,004894,803295FA0,153154.90,US Dollar,153154.90,US Dollar,Reinvestment,0
2022/09/01 00:29,013703,803296B60,013703,803296B60,4.28,US Dollar,4.28,US Dollar,Reinvestment,0
2022/09/01 00:09,003389,803296F70,003389,803296F70,10943.62,US Dollar,10943.62,US Dollar,Reinvestment,0
2022/09/01 00:25,001439,801961290,003389,803296F70,107204.92,US Dollar,107204.92,US Dollar,Cheque,0
2022/09/01 00:04,001439,801961290,003389,803296F70,12863.17,US Dollar,12863.17,US Dollar,Credit Card,0
2022/09/01 00:25,001439,801961290,003389,803296F70,13031.09,US Dollar,13031.09,US Dollar,Cash,0
2022/09/01 00:14,001439,801961290,003389,803296F70,9285.91,US Dollar,9285.91,US Dollar,Wire,0
2022/09/01 00:01,001277,803297C20,001277,803297C20,27741.84,US Dollar,27741.84,US Dollar,Reinvestment,0
2022/09/01 00:16,022595,803298170,022595,803298170,91586.05,US Dollar,91586.05,US Dollar,Reinvestment,0
2022/09/01 00:21,012,80054EEC0,022595,803298170,71129.08,US Dollar,71129.08,US Dollar,Cheque,0
2022/09/01 00:19,022595,803298170,022595,803298170,21.92,US Dollar,21.92,US Dollar,Reinvestment,0
2022/09/01 00:02,0224,803299550,0224,803299550,22.58,US Dollar,22.58,US Dollar,Reinvestment,0
2022/09/01 00:13,011,8032998B0,011,8032998B0,22.44,US Dollar,22.44,US Dollar,Reinvestment,0
2022/09/01 00:02,01291,803298D20,01291,803298D20,8619.33,US Dollar,8619.33,US Dollar,Reinvestment,0
2022/09/01 00:19,012966,8032978F0,012966,8032978F0,2375.30,US Dollar,2375.30,US Dollar,Reinvestment,0
2022/09/01 00:27,021414,80329A480,021414,80329A480,169542.45,US Dollar,169542.45,US Dollar,Reinvestment,0
2022/09/01 00:11,013210,803297E90,013210,803297E90,23.85,US Dollar,23.85,US Dollar,Reinvestment,0
2022/09/01 00:01,038786,803295C80,038786,803295C80,18449.24,US Dollar,18449.24,US Dollar,Reinvestment,0
2022/09/01 00:04,03840,8032965D0,03840,8032965D0,24426.13,US Dollar,24426.13,US Dollar,Reinvestment,0
2022/09/01 00:18,011,803296920,011,803296920,1643.41,US Dollar,1643.41,US Dollar,Reinvestment,0
2022/09/01 00:21,008106,803296970,008106,803296970,10.71,US Dollar,10.71,US Dollar,Reinvestment,0
2022/09/01 00:07,008106,80329C400,008106,80329C400,17563.99,US Dollar,17563.99,US Dollar,Reinvestment,0
2022/09/01 00:09,012,80329C840,012,80329C840,11.62,US Dollar,11.62,US Dollar,Reinvestment,0
2022/09/01 00:16,022031,80329CB80,022031,80329CB80,141344.21,US Dollar,141344.21,US Dollar,Reinvestment,0
2022/09/01 00:24,022031,80329CB80,022031,80329CB80,21.91,US Dollar,21.91,US Dollar,Reinvestment,0
2022/09/01 00:12,005033,80329BBF0,005033,80329BBF0,1139.75,US Dollar,1139.75,US Dollar,Reinvestment,0
2022/09/01 00:18,022185,803294470,022185,803294470,8.91,US Dollar,8.91,US Dollar,Reinvestment,0
2022/09/01 00:15,005617,80329D510,005617,80329D510,49902.85,US Dollar,49902.85,US Dollar,Reinvestment,0
2022/09/01 00:07,005617,80329D510,005617,80329D510,9.59,US Dollar,9.59,US Dollar,Reinvestment,0
2022/09/01 00:15,032271,80329DD90,022086,80329E050,687.21,US Dollar,687.21,US Dollar,ACH,0
2022/09/01 00:07,025526,80329DD40,025526,80329DD40,19.28,US Dollar,19.28,US Dollar,Reinvestment,0
2022/09/01 00:09,014408,80329E6F0,014408,80329E6F0,4.39,US Dollar,4.39,US Dollar,Reinvestment,0
2022/09/01 00:25,038793,80329F040,038793,80329F040,15019.12,US Dollar,15019.12,US Dollar,Reinvestment,0
2022/09/01 00:21,002692,80329F510,002692,80329F510,23.86,US Dollar,23.86,US Dollar,Reinvestment,0
2022/09/01 00:22,038792,80329EA00,0224,80329F820,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:05,004894,80329FEB0,004894,80329FEB0,3613.85,US Dollar,3613.85,US Dollar,Reinvestment,0
2022/09/01 00:27,004790,80233BFE0,022364,80329ED60,61547.68,US Dollar,61547.68,US Dollar,Cheque,0
2022/09/01 00:29,004790,80233BFE0,022364,80329ED60,22209.44,US Dollar,22209.44,US Dollar,Credit Card,0
2022/09/01 00:13,004790,80233BFE0,022364,80329ED60,221987.56,US Dollar,221987.56,US Dollar,Cash,0
2022/09/01 00:00,023041,80329D320,023041,80329D320,13.29,US Dollar,13.29,US Dollar,Reinvestment,0
2022/09/01 00:12,024216,80329E500,024216,80329E500,12.76,US Dollar,12.76,US Dollar,Reinvestment,0
2022/09/01 00:16,022364,80329ED60,022364,80329ED60,6.07,US Dollar,6.07,US Dollar,Reinvestment,0
2022/09/01 00:02,026453,803284020,026453,803284020,24963458.85,US Dollar,24963458.85,US Dollar,Reinvestment,0
2022/09/01 00:03,028393,803288BD0,028393,803288BD0,794.06,US Dollar,794.06,US Dollar,Reinvestment,0
2022/09/01 00:25,021393,80328CA60,021393,80328CA60,7309.23,US Dollar,7309.23,US Dollar,Reinvestment,0
2022/09/01 00:08,003533,803293350,003533,803293350,31057.55,US Dollar,31057.55,US Dollar,Reinvestment,0
2022/09/01 00:20,032140,8032936C0,032140,8032936C0,13377.92,US Dollar,13377.92,US Dollar,Reinvestment,0
2022/09/01 00:03,026453,803284020,026453,803284020,4.60,US Dollar,4.60,US Dollar,Reinvestment,0
2022/09/01 00:01,003653,803284550,003653,803284550,3.98,US Dollar,3.98,US Dollar,Reinvestment,0
2022/09/01 00:25,005621,80328EDF0,005621,80328EDF0,12.77,US Dollar,12.77,US Dollar,Reinvestment,0
2022/09/01 00:18,013474,803290110,013474,803290110,22.84,US Dollar,22.84,US Dollar,Reinvestment,0
2022/09/01 00:26,003500,803293300,003500,803293300,10.89,US Dollar,10.89,US Dollar,Reinvestment,0
2022/09/01 00:22,005621,8032A27D0,005621,8032A27D0,167044.61,US Dollar,167044.61,US Dollar,Reinvestment,0
2022/09/01 00:02,005621,8032A27D0,005621,8032A27D0,12.92,US Dollar,12.92,US Dollar,Reinvestment,0
2022/09/01 00:26,004894,8032A2F00,004894,8032A2F00,633096.74,US Dollar,633096.74,US Dollar,Reinvestment,0
2022/09/01 00:26,013395,8032A3450,013395,8032A3450,13.20,US Dollar,13.20,US Dollar,Reinvestment,0
2022/09/01 00:25,023319,8032A45C0,023319,8032A45C0,673.56,US Dollar,673.56,US Dollar,Reinvestment,0
2022/09/01 00:09,011047,8032A4610,011047,8032A4610,179.30,US Dollar,179.30,US Dollar,Reinvestment,0
2022/09/01 00:25,013395,8032A4520,013395,8032A4520,13.58,US Dollar,13.58,US Dollar,Reinvestment,0
2022/09/01 00:21,012204,8032A4A20,012204,8032A4A20,256988.51,US Dollar,256988.51,US Dollar,Reinvestment,0
2022/09/01 00:11,012204,8032A4A20,012204,8032A4A20,23.31,US Dollar,23.31,US Dollar,Reinvestment,0
2022/09/01 00:15,003718,80221B4B0,003653,8032ABFC0,2323.83,US Dollar,2323.83,US Dollar,Cheque,0
2022/09/01 00:16,005617,8032B2E10,005617,8032B2E10,7.63,US Dollar,7.63,US Dollar,Reinvestment,0
2022/09/01 00:05,004790,8032B2960,004790,8032B2960,6420.22,US Dollar,6420.22,US Dollar,Reinvestment,0
2022/09/01 00:23,013354,8032B2B80,013354,8032B2B80,697.92,US Dollar,697.92,US Dollar,Reinvestment,0
2022/09/01 00:18,020,8032B2910,020,8032B2910,19.02,US Dollar,19.02,US Dollar,Reinvestment,0
2022/09/01 00:10,022435,8032B4B10,022435,8032B4B10,3183.14,US Dollar,3183.14,US Dollar,Reinvestment,0
2022/09/01 00:04,070,10042B660,005617,8032B5BD0,823.21,US Dollar,823.21,US Dollar,Cheque,0
2022/09/01 00:02,070,10042B660,005617,8032B5BD0,4318.37,US Dollar,4318.37,US Dollar,Credit Card,0
2022/09/01 00:23,006809,8032B7C20,006809,8032B7C20,72059.60,US Dollar,72059.60,US Dollar,Reinvestment,0
2022/09/01 00:23,006809,8032B7C20,006809,8032B7C20,11.72,US Dollar,11.72,US Dollar,Reinvestment,0
2022/09/01 00:11,008106,8032B8120,008106,8032B8120,20.84,US Dollar,20.84,US Dollar,Reinvestment,0
2022/09/01 00:26,008318,8032B85A0,008318,8032B85A0,681794.37,US Dollar,681794.37,US Dollar,Reinvestment,0
2022/09/01 00:12,008318,8032B85A0,008318,8032B85A0,20.16,US Dollar,20.16,US Dollar,Reinvestment,0
2022/09/01 00:19,001110,8032B79E0,001110,8032B79E0,28184.96,US Dollar,28184.96,US Dollar,Reinvestment,0
2022/09/01 00:23,001110,8032B79E0,001110,8032B79E0,19.20,US Dollar,19.20,US Dollar,Reinvestment,0
2022/09/01 00:25,00394,8032B82C0,0014595,81A65E3B0,9.94,US Dollar,9.94,US Dollar,Credit Card,0
2022/09/01 00:22,004894,8032C5220,004894,8032C5220,27094.34,US Dollar,27094.34,US Dollar,Reinvestment,0
2022/09/01 00:00,004894,8032C5220,004894,8032C5220,4.45,US Dollar,4.45,US Dollar,Reinvestment,0
2022/09/01 00:23,00394,800524CE0,012,8032C4FE0,1404.29,US Dollar,1404.29,US Dollar,Cheque,0
2022/09/01 00:20,00394,800524CE0,012,8032C4FE0,9711.91,US Dollar,9711.91,US Dollar,Credit Card,0
2022/09/01 00:12,020,8032C5ED0,020,8032C5ED0,10.42,US Dollar,10.42,US Dollar,Reinvestment,0
2022/09/01 00:12,018656,8032C6D60,018656,8032C6D60,34483.43,US Dollar,34483.43,US Dollar,Reinvestment,0
2022/09/01 00:23,018656,8032C6D60,018656,8032C6D60,17.20,US Dollar,17.20,US Dollar,Reinvestment,0
2022/09/01 00:12,003389,8032C6B70,003389,8032C6B70,14686.56,US Dollar,14686.56,US Dollar,Reinvestment,0
